ts_code,name,benchmark,index_code
511990.SH,华宝添益ETF,同期七天通知存款利率(税后),
510330.SH,沪深300ETF华夏,沪深300指数,000300.SH
163415.SZ,兴全商业模式LOF,沪深300指数*80%+中证国债指数*20%,000300.SH
161119.SZ,易方达新综债LOF,中债-新综合指数,
160621.SZ,鹏华丰和LOF,中债综合指数收益率,
160620.SZ,资源LOF,中证A股资源产业指数收益率*95%+银行活期存款利率(税后)*5%,000805.CSI
161820.SZ,银华纯债LOF,中债综合指数(全价),
510900.SH,恒生中国企业ETF易方达,恒生中国企业指数(使用估值汇率折算),
159920.SZ,恒生ETF华夏,(人民币/港币汇率*恒生指数)收益率,
160916.SZ,优选LOF,沪深300指数收益率*80%+中证综合债券指数收益率*20%,000300.SH
164810.SZ,工银纯债定开,三年期银行定期存款收益率(税后),
161117.SZ,易基永旭添利定开,两年期银行定期存款收益率(税前)+0.5%,
163821.SZ,沪深300等权LOF,沪深300等权重指数收益率*95%+同期银行活期存款利率*5%,000300.SH
160128.SZ,南方金利定开,三年期定期存款收益率(税后),
159919.SZ,沪深300ETF嘉实,沪深300指数,000300.SH
165516.SZ,中信保诚周期LOF,沪深300指数收益率*80%+中证综合债指数收益率*20%,000300.SH
161019.SZ,富国天锋LOF,中债综合指数,
510300.SH,沪深300ETF华泰柏瑞,沪深300指数,000300.SH
160216.SZ,国泰商品LOF,国泰大宗商品配置指数(全收益指数),
510410.SH,资源ETF博时,上证自然资源指数收益率,
163412.SZ,兴全轻资产LOF,沪深300指数*80%+中证国债指数*20%,000300.SH
160416.SZ,石油基金LOF,标普全球石油净总收益指数收益率(S&P Global Oil Index Net Total Return),
159918.SZ,中创400ETF嘉实,中创400指数,399624.SZ
160127.SZ,南方消费LOF,中证内地消费主题指数收益率*55%+中证港股通主要消费综合指数(人民币)收益率*30%+中证综合债指数收益率*15%,000942.SH
163819.SZ,中银信用增利LOF,中债企业债总全价指数收益率*80%+中债国债总全价指数收益率*20%,
161614.SZ,融通四季添利LOF,中债综合指数收益率,
165515.SZ,中信保诚300LOF,沪深300指数收益率*95%+金融同业存款利率*5%,000300.SH
165513.SZ,中信保诚商品LOF,中证CME中国商品消费指数(人民币)收益率,
161219.SZ,国投新兴产业LOF,中证新兴产业指数*55%+中债总指数*45%,
161017.SZ,500增强LOF,"中证500指数收益率*95%+1%(指年收益率,评价时按期间折算)",
162411.SZ,华宝油气LOF,标普石油天然气上游股票指数(全收益指数),
163208.SZ,全球油气能源LOF,标普能源行业指数(净收益)(S&P 500 Energy Sector Index(NTR)),
160125.SZ,南方香港LOF,经人民币汇率调整的恒生指数收益率*95%+人民币同期活期存款利率*5%,
159913.SZ,深价值ETF交银,深证300价值价格指数,399919.SZ
164606.SZ,信用增利LOF,中债综合指数,
159915.SZ,创业板ETF易方达,创业板指数,399006.SZ
159912.SZ,深300ETF汇添富,深证300指数,
510290.SH,上证380ETF南方,上证380指数,
159916.SZ,基本面ETF建信,深证基本面60指数收益率,
164701.SZ,黄金LOF,伦敦金价格收益率(折成人民币后),
162712.SZ,广发聚利LOF,中证全债指数收益率,
160719.SZ,嘉实黄金LOF,伦敦金价格(汇率调整后),
159910.SZ,基本面120ETF嘉实,深证基本面120指数,
165512.SZ,中信保诚机遇LOF,沪深300指数收益率*80%+中证综合债指数收益率*20%,000300.SH
161217.SZ,国投资源LOF,中证上游资源产业指数收益率*95%+银行活期存款利率(税后)*5%,h20100.CSI
159909.SZ,TMT50ETF招商,深证TMT50指数,399610.SZ
165311.SZ,信用债LOF,中国债券总指数收益率,
163110.SZ,申万量化LOF,中证500指数收益率*90%+银行同业存款收益率(税后)*10%,
510270.SH,国企ETF中银,上证国有企业100指数,
159908.SZ,创业板ETF博时,创业板指数收益率,399006.SZ
159907.SZ,国证2000ETF广发,国证2000指数收益率,399303.SZ
163409.SZ,兴全绿色LOF,中证兴业证券ESG盈利100指数收益率*80%+中证国债指数收益率*20%,921525.CSI
161116.SZ,黄金主题LOF,以伦敦黄金市场下午定盘价计价的国际现货黄金(经汇率折算)*50%+MSCI全球金矿股指数(MSCI ACWI SELECT GOLD MINERSIMI INDEX)*50%,
160512.SZ,博时卓越LOF,沪深300指数收益率*80%+中证全债指数收益率*20%,000300.SH
510230.SH,金融ETF国泰,上证180金融股指数,000018.SH
161216.SZ,国投双债LOF,标普中国可转债指数收益率*45%+中债企业债总全价指数收益率*45%+中债国债总指数收益率*10%,
161816.SZ,中证90LOF,中证等权重90指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,
165511.SZ,中信保诚500LOF,中证500指数收益率*95%+金融同业存款利率*5%,
166009.SZ,中欧动力LOF,沪深300指数收益率*75%+中证全债指数收益率*25%,000300.SH
164808.SZ,工银四季LOF,中债信用债(财富)总指数收益率*80%+中债国开行债券(1~3年)总财富指数收益率*20%,
510210.SH,上证指数ETF富国,上证综合指数,000008.SH
164902.SZ,交银添利LOF,中债企业债总全价指数收益率*80%+中债国债总全价指数收益率*20%,
159906.SZ,深成长ETF大成,深证成长40价格指数,399326.SZ
510150.SH,消费ETF招商,上证消费80指数,000069.SH
161815.SZ,抗通胀LOF,标普高盛商品总指数收益率(S&P GSCI Commodity Total Return Index),
166008.SZ,中欧强债LOF,中国债券总指数,
160617.SZ,鹏华丰润LOF,中债综合指数收益率,
510170.SH,大宗商品ETF国联安,上证大宗商品股票指数,399979.SZ
510190.SH,上证50ETF华安,上证50指数收益率,
161115.SZ,易基岁丰添利LOF,中债新综合财富指数,
159905.SZ,红利ETF工银,深证红利价格指数,399324.SZ
163407.SZ,兴全沪深300LOF,沪深300指数*95%+同业存款利率*5%,000300.SH
163109.SZ,申万深成LOF,深证成指增长率*95%+银行同业存款利率*5%,
160717.SZ,H股LOF,人民币/港币汇率*恒生中国企业指数,
165509.SZ,中信保诚增强LOF,中证综合债指数收益率,
164105.SZ,华富强债LOF,中证全债指数,
510160.SH,产业升级ETF南方,中证南方小康产业指数,
160215.SZ,国泰价值LOF,沪深300指数收益率*60%+中证全债指数收益率*40%,000300.SH
160807.SZ,长盛沪深300LOF,沪深300指数收益率*95%+一年期银行定期存款利率(税后)*5%,000300.SH
165508.SZ,中信保诚深度LOF,上证180指数收益率*80%+中证综合债指数收益率*20%,
161713.SZ,招商信用添利LOF,中债-高等级信用债财富(总值)指数收益率*85%+中证可转换债券指数收益率*10%+活期存款基准利率*5%,
510090.SH,责任ETF建信,上证社会责任指数,
161812.SZ,深证100LOF,深证100价格指数收益率*95%+商业银行活期存款利率(税后)*5%,399004.SZ
510030.SH,价值ETF华宝,上证180价值指数,000029.SH
163406.SZ,兴全合润LOF,沪深300指数*80%+中证国债指数*20%,000300.SH
162509.SZ,中证A100LOF,中证A100指数收益率*95%+活期存款利率(税后)*5%,000903.SH
510130.SH,上证中盘ETF易方达,上证中盘指数,801812.SI
163001.SZ,长信医疗LOF,中证医药卫生指数收益率*60%+中国债券总指数收益率*40%,
160616.SZ,鹏华500LOF,中证500指数收益率*95%+银行活期存款利率(税后)*5%,
166006.SZ,中欧成长LOF,沪深300指数收益率*75%+中债综合指数收益率*25%,000300.SH
160716.SZ,基本面50LOF,中证锐联基本面50指数收益率*95%+银行同业存款收益率*5%,
510020.SH,超大盘ETF博时,上证超级大盘指数,n00043.SH
159903.SZ,深成ETF南方,深证成份指数,
162711.SZ,中证500LOF,中证500指数收益率*95%+银行活期存款利率(税后)*5%,
165309.SZ,沪深300LOF建信,沪深300指数收益率*95%+商业银行活期存款利率(税后)*5%,000300.SH
162307.SZ,海富通A100LOF,中证A100指数*95%+活期存款利率(税后)*5%,000903.SH
160211.SZ,国泰小盘LOF,天相小盘成长指数*45%+天相中盘成长指数*35%+中证全债指数*20%,
160119.SZ,500ETF联接LOF,中证500指数收益率*95%+银行活期存款利率(税后)*5%,
510010.SH,180治理ETF交银,上证180公司治理指数,h40010.SH
510060.SH,央企ETF工银,上证央企50指数,931823.CSI
161810.SZ,银华内需LOF,沪深300指数收益率*80%+上证国债指数收益率*20%,000300.SH
160615.SZ,鹏华300LOF,沪深300指数收益率*95%+银行同业存款利率*5%,000300.SH
161010.SZ,富国天丰LOF,中债综合指数,
160613.SZ,鹏华盛世创新LOF,沪深300指数收益率*75%+中证综合债指数收益率*25%,000300.SH
160314.SZ,华夏行业LOF,沪深300指数收益率*80%+上证国债指数收益率*20%,000300.SH
160910.SZ,创新成长LOF,沪深300指数*70%+中国债券总指数*30%,000300.SH
161610.SZ,融通领先成长LOF,沪深300指数收益率*80%+中债综合全价(总值)指数收益率*20%,000300.SH
160611.SZ,鹏华优质治理LOF,沪深300指数收益率*75%+中证综合债指数收益率*25%,000300.SH
160311.SZ,华夏蓝筹LOF,沪深300指数收益率*60%+上证国债指数收益率*40%,000300.SH
162006.SZ,长城久富LOF,沪深300指数收益率*75%+中证综合债指数收益率*25%,000300.SH
166001.SZ,中欧趋势LOF,富时中国A600指数*80%+富时中国国债指数*20%,
160610.SZ,鹏华动力LOF,沪深300指数收益率*70%+中证综合债指数收益率*30%,000300.SH
160805.SZ,长盛同智LOF,沪深300指数收益率*65%+上证国债指数收益率*30%+一年定期存款利率*5%,000300.SH
510880.SH,红利ETF华泰柏瑞,上证红利指数,000015.SH
160607.SZ,鹏华价值优势LOF,沪深300指数收益率*70%+中证综合债指数收益率*30%,000300.SH
159902.SZ,中小100ETF华夏,中小企业100指数,
162207.SZ,宏利效率混合LOF,沪深300指数收益率*60%+中证国债指数收益率*35%+同业存款利率*5%,000300.SH
510180.SH,上证180ETF华安,上证180指数,
159901.SZ,深证100ETF易方达,深证100价格指数,399004.SZ
162607.SZ,景顺资源LOF,沪深300指数*80%+中国债券总指数*20%,000300.SH
163503.SZ,天治核心LOF,富时中国A股自由流通全盘指数*75%+富时中国国债指数*25%,
161706.SZ,招商成长LOF,沪深300指数*95%+同业存款利率*5%,000300.SH
161005.SZ,富国天惠LOF,沪深300指数收益率*70%+中债综合全价指数收益率*25%+同业存款利率*5%,000300.SH
163402.SZ,兴全趋势LOF,沪深300指数*50%+中证国债指数*45%+同业存款利率*5%,000300.SH
163302.SZ,大摩资源LOF,沪深300指数收益率*70%+标普中国债券指数收益率*30%,000300.SH
160706.SZ,沪深300LOF,沪深300指数增长率*95%+银行活期存款利率(税后)*5%,000300.SH
161903.SZ,万家行业优选LOF,沪深300指数收益率*80%+上证国债指数收益率*20%,000300.SH
160106.SZ,南方高增LOF,上证综合指数*90%+上证国债指数*10%,000008.SH
161607.SZ,巨潮100LOF,巨潮100指数收益率*95%+银行同业存款利率*5%,399313.SZ
162605.SZ,景顺鼎益LOF,沪深300指数*80%+银行同业存款利率*20%,000300.SH
162703.SZ,广发小盘LOF,天相小市值指数,
160505.SZ,博时主题LOF,沪深300指数收益率*80%+上证国债指数收益率*20%,000300.SH
163801.SZ,中银中国LOF,沪深300指数*70%+中证国债指数*20%+1年期银行存款利率*10%,000300.SH
510050.SH,上证50ETF华夏,上证50指数,
160105.SZ,南方积配LOF,上证综指*85%+上证国债指数*15%,
